crash_rate,episodes,lambda,mean_discounted_task_return,mean_discounted_theta_star_variation,mean_final_distance_to_pad,mean_final_speed,mean_max_abs_theta_tracking_error,mean_mean_abs_theta_tracking_error,mean_official_return,mean_task_return,mean_theta_star_variation,out_of_bounds_rate,success_rate,truncated_rate,wn,zeta
0.02,150,100.0,30.35509870490874,0.22658804397297871,0.2629550413168194,0.05769513582879752,0.13573135229040428,0.017594715209941776,122.66142766664959,136.77785940678137,1.7040993602131898,0.08666666666666667,0.7466666666666667,0.14666666666666667,4.0,0.7
0.013333333333333334,150,100.0,30.800627299274918,0.24135289220015504,0.2559516497772015,0.05049435027065397,0.1327847649937559,0.016083358383725925,128.0712807581007,143.90653118942373,1.8252444576887308,0.08666666666666667,0.78,0.12,6.0,0.7
0.013333333333333334,150,100.0,31.04030134761871,0.24729455454969415,0.25128541933191045,0.05414130856822642,0.13388564491382343,0.016277486537332207,123.5461864302586,140.28788265616154,1.8991831986750034,0.08666666666666667,0.76,0.14,8.0,0.7
0.006666666666666667,150,100.0,31.251096841752805,0.2519685314732964,0.24727455703053267,0.04750008574638764,0.12681455552590157,0.015315902802624267,126.51096684003817,143.73450770427056,1.9436962218494913,0.08,0.7666666666666667,0.14666666666666667,10.0,0.7
0.02,150,100.0,31.328590770628384,0.2550692162908214,0.24617507826803195,0.04867031245672102,0.13363972560736104,0.015936412631096058,122.43644797659373,140.04391398896178,1.987280174563332,0.07333333333333333,0.7533333333333333,0.15333333333333332,12.0,0.7
0.07333333333333333,150,100.0,23.28464043264481,0.17271444108138154,0.4738838981403379,0.159620505048799,0.20007412109701306,0.04351923625409209,69.9110950654545,74.35546319902166,1.1286640972936646,0.22666666666666666,0.6,0.1,0.5,1.0
0.04666666666666667,150,100.0,25.938543674606994,0.19219439040975914,0.3560850645166093,0.09938116742619536,0.1476482255358218,0.03163931445710407,101.0656300099126,109.98317038674567,1.3458991108550729,0.16,0.6866666666666666,0.10666666666666667,1.0,1.0
0.02,150,100.0,28.54298117455248,0.20923416466891923,0.2809269020538959,0.07475425508098388,0.137707139031563,0.022375344303651932,118.13974558027958,130.11206647644198,1.5194768286192641,0.11333333333333333,0.74,0.12666666666666668,2.0,1.0
0.02,150,100.0,29.922044573934656,0.23471937960515343,0.26376999034831655,0.06093945662115043,0.13445891331126245,0.01818764039757454,121.34450005996271,136.9342961912462,1.7914379069611346,0.08666666666666667,0.76,0.13333333333333333,4.0,1.0
0.02,150,100.0,30.425885316983514,0.24375516221879687,0.26396536438367896,0.054930333216614405,0.13453041062191454,0.01794902676006662,120.384969918914,136.963807049526,1.8685561722726303,0.08666666666666667,0.7466666666666667,0.14666666666666667,6.0,1.0
0.02,150,100.0,30.75674081935142,0.24902242748679318,0.2617497175965217,0.05375269948925239,0.13211619843503158,0.01639437636488776,122.77007693142733,139.70122388806666,1.8839705555233666,0.08666666666666667,0.76,0.13333333333333333,8.0,1.0
0.013333333333333334,150,100.0,30.90693992585296,0.2513671336080727,0.2568592309502665,0.048617805910017985,0.1342730574323372,0.016545898353018267,123.17259574291052,140.51525822326948,1.929102082825073,0.08666666666666667,0.76,0.14,10.0,1.0
0.006666666666666667,150,100.0,31.19322472579237,0.2532476835346564,0.24759906825317168,0.04518968452298824,0.12674969758379795,0.015346494362111475,127.17078061835731,144.75517857786446,1.9363433126999128,0.08,0.7666666666666667,0.14666666666666667,12.0,1.0
0.02666666666666667,150,200.0,28.321755752822696,0.1694289805243739,0.31719112588406007,0.09331533810130345,0.18664515447849647,0.048568160693501276,104.06985287392429,104.4403117340051,1.1458472502536725,0.13333333333333333,0.64,0.2,0.5,0.3
0.02,150,200.0,29.7712711461254,0.16590751447238178,0.27803092855806627,0.06287937516288723,0.12344075554529307,0.019614980090414923,122.20327809504478,123.80150525641483,1.1376709617222203,0.09333333333333334,0.6933333333333334,0.19333333333333333,1.0,0.3
0.02,150,200.0,30.680756180248256,0.18812804762335086,0.2688086859593827,0.05411496740595566,0.12688123850620858,0.014993155399470028,114.7002308995985,123.22766532836826,1.4007087713490483,0.08666666666666667,0.6733333333333333,0.22,2.0,0.3
0.013333333333333334,150,200.0,31.30144934592651,0.2012494216552815,0.2679908153386201,0.05106382441008976,0.1254415031817869,0.01409112198419213,108.85692227904646,120.67775364133105,1.5698925306195486,0.08666666666666667,0.6466666666666666,0.25333333333333335,4.0,0.3
0.02,150,200.0,31.50155853720295,0.21642348961477761,0.2599285330705014,0.04967600218066708,0.12398765943429893,0.01464518254396087,111.49485939863943,125.88558366701635,1.733485510834983,0.08,0.6733333333333333,0.22666666666666666,6.0,0.3
0.013333333333333334,150,200.0,31.746308372762954,0.23383770403272885,0.2551242199193359,0.04405555795759287,0.12552058393491716,0.015604528797992137,112.06849364647411,128.67916108914537,1.9111717236115282,0.08,0.6866666666666666,0.22,8.0,0.3
0.013333333333333334,150,200.0,31.902066662880394,0.24395901688732588,0.25752004312647153,0.04480701542914456,0.12710686873913807,0.016909145647537958,109.02471044998362,126.72109930857555,2.0185622607614064,0.08,0.68,0.22666666666666666,10.0,0.3
0.013333333333333334,150,200.0,32.08390321698079,0.2500258240722691,0.25163825654171784,0.04613001699069657,0.12805772853856004,0.018210183382182332,107.46844269954595,125.79331818686333,2.0932406559267256,0.07333333333333333,0.6666666666666666,0.24666666666666667,12.0,0.3
0.08,150,200.0,25.271733710350276,0.15848511486139527,0.41120083487153664,0.12369698435622356,0.17462196029051516,0.037712055277394005,73.45409003321109,75.05867754981303,1.0601057393417985,0.19333333333333333,0.54,0.18666666666666668,0.5,0.7
0.02666666666666667,150,200.0,27.690166323167844,0.18247086501425008,0.3182947300376531,0.09117812111071319,0.1298019532873912,0.02371237423240916,97.42911995303496,105.72251489085363,1.3184515682769034,0.13333333333333333,0.62,0.22,1.0,0.7
0.02,150,200.0,29.56134430385772,0.1950472993183037,0.28111690577542237,0.07105031240205263,0.13563544774596095,0.019531639324155976,106.78734887425729,117.95291245741697,1.46952520891395,0.1,0.6666666666666666,0.21333333333333335,2.0,0.7
0.013333333333333334,150,200.0,30.636151406218808,0.21434842890049108,0.2708131196078426,0.05611730786871514,0.12846493326589548,0.016370197882522603,103.13952675024306,118.31513915769594,1.7406697741117167,0.08666666666666667,0.6466666666666666,0.25333333333333335,4.0,0.7
0.013333333333333334,150,200.0,31.02815124427488,0.22806770150437483,0.26907311652067384,0.05468751418918824,0.12591480833633634,0.015336159353482544,104.13713968708855,121.04860351507465,1.8510982122272874,0.08666666666666667,0.6533333333333333,0.24666666666666667,6.0,0.7
0.013333333333333334,150,200.0,31.20443749845088,0.23325759775095814,0.2672341006864819,0.050411705785298654,0.1273623584956565,0.015601411869823027,106.84765348714284,124.45562403988467,1.899385750782291,0.08666666666666667,0.6733333333333333,0.22666666666666666,8.0,0.7
0.013333333333333334,150,200.0,31.29254334715318,0.23779344510597497,0.268141930112542,0.04914172687164221,0.12725891315286428,0.01573363695268749,106.1569115724892,124.22307234794916,1.9496955500133235,0.08,0.6666666666666666,0.24,10.0,0.7
0.013333333333333334,150,200.0,31.362644342380598,0.2407950753303937,0.2643932286545734,0.04712397988821467,0.12616929148258868,0.015349897550141186,105.93295207566698,124.31156719452609,1.9836107098786153,0.08666666666666667,0.6666666666666666,0.23333333333333334,12.0,0.7
0.04,150,200.0,24.099925052626396,0.16559151804601668,0.4704221422106754,0.14660350320437238,0.1721247859252551,0.03942855428259185,66.8943499442488,71.41734712060617,1.0968463965935704,0.24666666666666667,0.5533333333333333,0.16,0.5,1.0
0.04,150,200.0,26.502976919542963,0.18443880388878128,0.3659759246445153,0.1040877644067729,0.13348431022304097,0.027745500144304838,89.30546786130895,98.64591002427503,1.3242168049611402,0.16,0.62,0.18,1.0,1.0
0.02,150,200.0,29.034272660272546,0.1993355972766714,0.2843227972468396,0.07686117158270366,0.12743304849180062,0.02180195429250517,100.92794872275834,113.61218458425888,1.5441337883404849,0.10666666666666667,0.64,0.23333333333333334,2.0,1.0
0.02,150,200.0,30.08743485868272,0.22160889789166874,0.27412486695103533,0.05798553082001194,0.12008659357729795,0.017048131905460947,105.83442791314648,122.16101128925536,1.7631892095030763,0.09333333333333334,0.6733333333333333,0.21333333333333335,4.0,1.0
0.02,150,200.0,30.562338950294002,0.22982337594433838,0.270920779246903,0.054423283264511395,0.1290144819897209,0.016433527544574063,103.15962673814197,120.69526710439754,1.8549938476727914,0.09333333333333334,0.66,0.22666666666666666,6.0,1.0
0.013333333333333334,150,200.0,30.961985208885018,0.23437361965424464,0.263366513707598,0.04928228419145313,0.12484566489038892,0.015320403344293123,106.70053846896762,124.76984646872819,1.8984542993551474,0.08666666666666667,0.6733333333333333,0.22666666666666666,8.0,1.0
0.013333333333333334,150,200.0,31.084466491389072,0.2377758196253266,0.26791416551556674,0.05420904806255964,0.12926060812625334,0.016023616471632134,103.60311266507551,121.98008933676836,1.9441365461325049,0.08666666666666667,0.66,0.24,10.0,1.0
0.013333333333333334,150,200.0,31.192561463293217,0.23890276690032208,0.26693725538995705,0.047742489911049464,0.12854355140558063,0.015466746550817069,104.80689250075366,123.34762367043058,1.9485641375509688,0.08,0.6533333333333333,0.25333333333333335,12.0,1.0
0.02,150,500.0,27.50656188665276,0.1696007312246226,0.31371090664787765,0.08170358418618666,0.16306427849186125,0.045532373297500046,95.81101094597882,96.18412379912493,1.1933765870249293,0.12,0.58,0.28,0.5,0.3
0.04,150,500.0,28.712124501926677,0.16566429095486312,0.2726243994235104,0.058974729675164546,0.12821333436313176,0.018659151210838346,97.41970664525029,99.18959021475975,1.220656616317029,0.08666666666666667,0.56,0.31333333333333335,1.0,0.3
0.02,150,500.0,29.72747518854427,0.18707955237219817,0.26214867717012574,0.05477956705277384,0.11740643907383924,0.01408985568340229,96.52988287856101,105.54616330180284,1.4596662631741382,0.08,0.5666666666666667,0.3333333333333333,2.0,0.3
0.013333333333333334,150,500.0,30.283709568248298,0.19903168874217267,0.2576063444648209,0.04949957421089719,0.1120667833717796,0.012210770803032421,95.03640066113444,107.56312102172147,1.6138004297493682,0.08,0.5733333333333334,0.3333333333333333,4.0,0.3
0.02,150,500.0,30.613560425755605,0.21510594070171957,0.2545258843885791,0.04706463488063585,0.11515590832971766,0.012725996037321947,93.004643708768,108.60282024240571,1.8479138433599842,0.07333333333333333,0.5866666666666667,0.32,6.0,0.3
0.013333333333333334,150,500.0,30.80727188188391,0.23302508237091268,0.2507689505143891,0.04528397828953159,0.1178172614302094,0.015070354035485256,92.23356697274689,110.046034145049,2.03181756854591,0.07333333333333333,0.58,0.3333333333333333,8.0,0.3
0.006666666666666667,150,500.0,30.93317493940384,0.24223750719873446,0.24611453318814494,0.046522544829772285,0.11750648465679538,0.01581881275682374,92.25714581701807,111.14895792864118,2.1338735149487684,0.07333333333333333,0.5866666666666667,0.3333333333333333,10.0,0.3
0.013333333333333334,150,500.0,31.102620499619928,0.24746072140240813,0.2439952866432601,0.04485816460344955,0.12080690721072941,0.017422773570708473,85.78366515022508,105.6339272070772,2.248283841290851,0.06666666666666667,0.56,0.36,12.0,0.3
0.04,150,500.0,24.80769577276982,0.15876988363516495,0.4069234244404982,0.14912081459002985,0.17316852923683237,0.03531653474281928,56.34703412453828,58.148591070600766,1.1266575962729808,0.2,0.47333333333333333,0.2866666666666667,0.5,0.7
0.03333333333333333,150,500.0,26.75965785600278,0.18074505663570462,0.3122001743297329,0.08515082334809458,0.13968686242709305,0.02448655566776801,79.47654007500248,88.4100066556874,1.4098360172039432,0.12,0.5266666666666666,0.32,1.0,0.7
0.02,150,500.0,28.64334472736181,0.19283643222451127,0.2737127111754972,0.06246934203947298,0.12040619881807833,0.01775840749957784,87.83246108382585,99.93301648790215,1.5583326460209157,0.08666666666666667,0.5533333333333333,0.34,2.0,0.7
0.02666666666666667,150,500.0,29.683350541014686,0.2123599580603474,0.26449753299214696,0.05613093873012639,0.12137537722817267,0.015374965343709353,84.15634120093435,100.21215493738714,1.804762338846149,0.08,0.5466666666666666,0.3466666666666667,4.0,0.7
0.02,150,500.0,30.03360596489259,0.22484666782937396,0.2638590881217242,0.054810363469447364,0.11611584802769997,0.013920365685165569,87.52938230279972,105.57803000883,1.9267167597336952,0.08,0.58,0.32,6.0,0.7
0.02,150,500.0,30.211454761444752,0.23091923069923942,0.2613160521503147,0.053888245078408815,0.12201652482533315,0.014179900920451682,84.88925888996295,103.8025464535411,1.9990643767146563,0.08,0.56,0.34,8.0,0.7
0.02,150,500.0,30.275827741125273,0.234847178019835,0.2616994659087415,0.0526679923744756,0.1151856007146057,0.013849834976978708,87.48300362934785,106.75737466708279,2.03332446279452,0.08,0.58,0.32,10.0,0.7
0.02,150,500.0,30.412197996576207,0.23759089248639345,0.25794032689518653,0.049888529573181066,0.11328001800932921,0.013989590757641597,86.66678866440273,106.24807059158819,2.0640940442202047,0.08,0.5733333333333334,0.32666666666666666,12.0,0.7
0.02,150,500.0,23.38466184634001,0.16525008983538733,0.43568435679323725,0.11820111265883859,0.12546023320317753,0.034685146992455076,71.94142427060078,76.86585965050881,1.1496938465081217,0.21333333333333335,0.5266666666666666,0.24,0.5,1.0
0.04,150,500.0,25.73910863435452,0.18288119266972128,0.34945939543972643,0.09567223603038379,0.14220535214318863,0.02840297158358266,69.99335029572106,80.08166994333655,1.4257813617620712,0.13333333333333333,0.4866666666666667,0.34,1.0,1.0
0.02,150,500.0,28.054851190795457,0.1968531263695965,0.2796616297907726,0.0732364664690286,0.13057727497712387,0.021667371594923986,80.35501162982284,93.88884948722304,1.6257991593097632,0.1,0.5333333333333333,0.3466666666666667,2.0,1.0
0.02666666666666667,150,500.0,29.099355990702424,0.21869903309665356,0.26886707759941403,0.06231243895357667,0.12409785111129357,0.0168848412689084,79.9708322470608,97.59295051554261,1.8810953629648304,0.08666666666666667,0.5333333333333333,0.35333333333333333,4.0,1.0
0.02666666666666667,150,500.0,29.72972232494904,0.22694561552013306,0.2609915830873403,0.05152273846130622,0.11785418645847656,0.015005442674887189,86.7600557476788,105.44725614065824,1.9343014536318128,0.08,0.5733333333333334,0.32,6.0,1.0
0.02,150,500.0,29.988863799419743,0.2305801280967275,0.25722089422345606,0.05490533074927251,0.11734979405859548,0.01423610183248625,84.96224409470328,104.29754526119339,1.9895907514699418,0.08,0.56,0.34,8.0,1.0
0.02,150,500.0,30.115337273700447,0.23364301524606976,0.257366769057962,0.05205085284906356,0.11448119919483891,0.013926196515338572,86.35866628208805,106.01896072040441,2.0236574438539523,0.08,0.5733333333333334,0.32666666666666666,10.0,1.0
0.02,150,500.0,30.198497489053405,0.23618996407637344,0.2599919123882083,0.05278437601360449,0.11780497416378827,0.014324591547977938,85.56455232596296,105.32417304846516,2.040672616560916,0.08,0.56,0.34,12.0,1.0
0.04666666666666667,150,1000.0,27.26791975599195,0.1672821167448634,0.3542071130984281,0.10007987977793235,0.17451192875210528,0.048902330410882835,97.35539953604872,97.73515847130714,1.1063926829519894,0.14666666666666667,0.62,0.18666666666666668,0.5,0.3
0.03333333333333333,150,1000.0,28.769172778384668,0.16410810351028304,0.2908308875437756,0.07050946176029134,0.13202269109030548,0.019821226578336,118.12647133034251,119.67905271432066,1.1254100592369534,0.1,0.6933333333333334,0.17333333333333334,1.0,0.3
0.02,150,1000.0,29.684609914833356,0.1853456375819234,0.27955524597246967,0.05528519760299614,0.12531930114644826,0.015104277849955168,112.79587759250813,121.21469785771002,1.3618309526011703,0.09333333333333334,0.6666666666666666,0.22,2.0,0.3
0.02,150,1000.0,30.469486464287943,0.19853451419231205,0.2755647037683875,0.05126187951017676,0.12470496254916644,0.014140145123241672,114.61004494330302,126.21228981061526,1.509601038529817,0.08,0.6866666666666666,0.21333333333333335,4.0,0.3
0.013333333333333334,150,1000.0,30.690867671666602,0.21361657792328373,0.27059346249560357,0.04845429447663069,0.12321437112277041,0.013897280263644802,111.49945131226491,125.83696422018096,1.7090254863504042,0.08,0.6733333333333333,0.23333333333333334,6.0,0.3
0.013333333333333334,150,1000.0,30.822028520753072,0.23065675066013383,0.267157219151246,0.04567189719092859,0.12160186996268273,0.01514191655543303,114.36103754997443,130.72093112073048,1.8704476688641634,0.08,0.7066666666666667,0.2,8.0,0.3
0.013333333333333334,150,1000.0,31.126893815013695,0.24113568953573666,0.26245411282206704,0.044794436193874354,0.132041482834481,0.017049531375310446,111.90099512876046,129.40195402583112,1.9796665537729616,0.07333333333333333,0.7,0.21333333333333335,10.0,0.3
0.02,150,1000.0,31.165011168046778,0.24526630866845645,0.2623144599381836,0.04452430355774797,0.12249518615626848,0.017538009516498847,111.00191985655086,129.01109671327055,2.0194618804206397,0.07333333333333333,0.6933333333333334,0.21333333333333335,12.0,0.3
0.08,150,1000.0,24.79937689720541,0.15733654460317564,0.44163656353366304,0.15885827059637406,0.22027815975241574,0.04172294416216335,65.85878441910637,67.46184087987041,1.0666266378104123,0.2,0.5666666666666667,0.15333333333333332,0.5,0.7
0.02666666666666667,150,1000.0,26.87062199897046,0.179847387507379,0.332304024538286,0.0887472501910355,0.1410694519201288,0.02510749267853584,101.30402007896693,109.55870074086216,1.301428567627501,0.12666666666666668,0.66,0.18666666666666668,1.0,0.7
0.02,150,1000.0,28.71696861568972,0.1924815132488556,0.28439503152368073,0.06906424290920452,0.14041185838865916,0.020204103856742504,109.03939804264658,120.15385910440435,1.4416219007120072,0.1,0.68,0.2,2.0,0.7
0.013333333333333334,150,1000.0,29.691545151603993,0.21128114338387038,0.27709844359144,0.059048507575362674,0.12560414128419106,0.01646968359020167,111.36642697634616,126.10894955405097,1.6562538575978851,0.09333333333333334,0.7,0.19333333333333333,4.0,0.7
0.013333333333333334,150,1000.0,30.180398541104786,0.2241567618925263,0.2737254398543884,0.04845681422573497,0.12493191853588077,0.015114490509313192,110.68709994562401,127.39743831174138,1.7967733409057576,0.08666666666666667,0.6933333333333334,0.20666666666666667,6.0,0.7
0.006666666666666667,150,1000.0,30.39906861288091,0.23007240175423324,0.2778266508944457,0.048757034306366964,0.1243690963816114,0.015503318957692415,111.4154047134538,128.79603189532853,1.8487488961572187,0.08666666666666667,0.7,0.20666666666666667,8.0,0.7
0.03333333333333333,150,1000.0,30.47164301409375,0.23355043560163063,0.2719481509677598,0.05349961365072957,0.1339801962400728,0.01533572316421838,107.1770868904272,125.00827878040373,1.8773367637739238,0.08,0.6933333333333334,0.19333333333333333,10.0,0.7
0.013333333333333334,150,1000.0,30.539765510235885,0.23719424874768055,0.2727051646401288,0.04644734873805386,0.12555525134303228,0.015734852923451968,114.65191025646256,132.65264919022528,1.9181066329930831,0.08,0.7266666666666667,0.18,12.0,0.7
0.04666666666666667,150,1000.0,23.429390493294104,0.16439489935124507,0.4567505533808114,0.13540870141765238,0.156442780882634,0.03712925270107354,76.67129105349545,81.25045816557257,1.071526552006812,0.23333333333333334,0.5933333333333334,0.12666666666666668,0.5,1.0
0.04666666666666667,150,1000.0,25.837561509659196,0.1821440008447038,0.3575390477428574,0.09635686914347702,0.1409190455346234,0.027771239892627725,91.63025470132177,100.98426608851068,1.3146123917176213,0.14666666666666667,0.62,0.18666666666666668,1.0,1.0
0.013333333333333334,150,1000.0,28.248959491278,0.19637621452497697,0.2907917133509729,0.08001219910132261,0.14627575930526077,0.023448588453028572,103.45033681535865,115.97875193467121,1.5199278597625854,0.10666666666666667,0.6666666666666666,0.21333333333333335,2.0,1.0
0.006666666666666667,150,1000.0,29.287680364900687,0.21871029225161023,0.28531019900271676,0.06111694323147449,0.1273150195267675,0.018026597373898456,107.9557529060613,124.18378634561788,1.7375582821574986,0.09333333333333334,0.6866666666666666,0.21333333333333335,4.0,1.0
0.013333333333333334,150,1000.0,29.738314841297093,0.22637356611147014,0.27914551728227777,0.053926533571937545,0.12536719361151208,0.016773862320092193,113.19612108830913,130.23236427024602,1.7764292589956638,0.09333333333333334,0.72,0.17333333333333334,6.0,1.0
0.006666666666666667,150,1000.0,30.00853746031765,0.2297307623950282,0.2781046071166282,0.05279288595482302,0.12351835722747419,0.015819644897927223,109.4500298604124,127.31076165015237,1.8396081320454007,0.09333333333333334,0.7,0.2,8.0,1.0
0.02,150,1000.0,30.270884928701573,0.2326404849565398,0.27593253411927304,0.05257894760372102,0.12267322318659751,0.016176435618522708,110.8231890216066,128.80120031033226,1.8481494062005916,0.08666666666666667,0.7066666666666667,0.18666666666666668,10.0,1.0
0.02,150,1000.0,30.374722687052667,0.2350530484875736,0.2753569027025005,0.04826761865470468,0.12384338345001566,0.015535373677426013,107.97387312087352,126.27437964379536,1.8925099605081952,0.08,0.68,0.22,12.0,1.0
